time,x,y,z,vx,vy,vz,speed,omega_z,air_density,reynolds,cd,mach,Speed,Z_bottom,Clearance,AirDensity,Mu,SpeedOfSound,Re,Cd,Mach,KineticEnergy,PotentialEnergy,TotalEnergy
4.214999999999932,-0.00811932984087039,-0.1879930090536558,20.59261441403748,-0.003107393011059008,-0.03673294007478084,-34.43439984238465,34.40670017583358,32.96078785387569,1.220305976231597,469309.31149802404,0.47,0.10110784775769507,34.43441957504145,20.39261441403748,20.39261441403748,1.2326718046663765,1.7894028142232134e-05,340.2970287557621,948838.0767665589,0.04849176214248338,0.10118930424090102,5928.64625734999,2020.135474017077,7948.781731367068
4.219999999999932,-0.008134871940775073,-0.18817655854876106,20.42030398954432,-0.0031084199809362995,-0.036709899021051685,-34.462084898632256,34.43441957504145,32.944311579360644,1.220305976231597,469687.40565093333,0.47,0.10118930424090102,34.46210459097787,20.22030398954432,20.22030398954432,1.2326718046663765,1.7894028142232134e-05,340.2970287557621,949600.9354875872,0.04847955168595729,0.10127065968510705,5938.183264197491,2003.2318213742979,7941.415085571789
4.224999999999932,-0.008150419147941627,-0.18835999281872726,20.247855311611698,-0.0031094414333109953,-0.036686853993242154,-34.489735586524446,34.46210459097787,32.92784354092366,1.220305976231597,470065.0308141003,0.47,0.10127065968510705,34.48975523865388,20.0478553116117,20.0478553116117,1.2326718046663765,1.7894028142232134e-05,340.2970287557621,950362.8471935496,0.048467369247486194,0.10135191413442478,5947.716082111263,1986.3146060691076,7934.030688180371
4.229999999999932,-0.008165971434815547,-0.18854331184392722,20.075268552005912,-0.0031104573747840585,-0.036663805039991795,-34.51735192115682,34.48975523865388,32.91138373444773,1.220305976231597,470442.1871922762,0.47,0.10135191413442478,34.51737153316477,19.875268552005913,19.875268552005913,1.2326718046663765,1.7894028142232134e-05,340.2970287557621,951123.8123003967,0.04845521474871397,0.10143306763321337,5957.244687792668,1969.3838449517802,7926.6285327444475
4.234999999999932,-0.008181528773875369,-0.18872651560497652,19.90254388241737,-0.0031114678119642724,-0.03664075220986183,-34.54493391770893,34.51737153316477,32.894932155817905,1.220305976231597,470818.8749913618,0.47,0.10143306763321337,34.544953489689796,19.70254388241737,19.70254388241737,1.2326718046663765,1.7894028142232134e-05,340.2970287557621,951883.831226391,0.04844308811157535,0.10151412022607871,5966.769058024156,1952.4395548651441,7919.208612889301
4.239999999999932,-0.00819709113763271,-0.1889096040827332,19.72968147446015,-0.003112472751468184,-0.03661769555133506,-34.572481591443996,34.544953489689796,32.87848880092129,1.220305976231597,471195.0944184029,0.47,0.10151412022607871,34.57250112349189,19.52968147446015,19.52968147446015,1.2326718046663765,1.7894028142232134e-05,340.2970287557621,952642.904392102,0.04843098925829444,0.1015950719578726,5976.2891696692395,1935.4817526445408,7911.770922313781
4.244999999999932,-0.00821265849863231,-0.18909257725829726,19.55668149967161,-0.0031134721999200453,-0.036594635112815806,-34.59999495770862,34.57250112349189,32.862053665647046,1.220305976231597,471570.8456815868,0.47,0.1015950719578726,34.60001444991735,19.35668149967161,19.35668149967161,1.2326718046663765,1.7894028142232134e-05,340.2970287557621,953401.032220396,0.048418918111383394,0.10167592287369182,5985.804999672448,1918.5104551177849,7904.315454790232
4.249999999999932,-0.008228230829452069,-0.1892754351130104,19.383544129511947,-0.0031144661639517573,-0.036571570942629764,-34.62747403193248,34.60001444991735,32.84562674588639,1.220305976231597,471946.128990238,0.47,0.10167592287369182,34.627493484395586,19.183544129511947,19.183544129511947,1.2326718046663765,1.7894028142232134e-05,340.2970287557621,954158.2151364288,0.04840687459364087,0.10175667301887735,5995.316525059294,1901.5256791051222,7896.842204164416
4.2549999999999315,-0.008243808102703084,-0.18945817762845552,19.210269535363807,-0.0031154546502028106,-0.036548503089023965,-34.65491882962805,34.627493484395586,32.829208037532595,1.220305976231597,472320.9445548142,0.47,0.10175667301887735,34.65493824243876,19.010269535363808,19.010269535363808,1.2326718046663765,1.7894028142232134e-05,340.2970287557621,954914.4535676375,0.04839485862815066,0.1018373224390134,6004.823722936222,1884.5274414191897,7889.351164355412
4.259999999999931,-0.008259390291029685,-0.18964080478645634,19.036857888531856,-0.0031164376653202287,-0.03652543160016666,-34.68232936639031,34.65493824243876,32.81279753648098,1.220305976231597,472695.29258690233,0.47,0.1018373224390134,34.68234873964157,18.836857888531856,18.836857888531856,1.2326718046663765,1.7894028142232134e-05,340.2970287557621,955669.7479437324,0.04838287013828033,0.10191787117992669,6014.326570490585,1867.5157588649752,7881.842329355561
4.264999999999931,-0.008274977367109478,-0.18982331656907708,18.863309360242372,-0.003117415215958512,-0.03650235652414725,-34.70970565789645,34.68234873964157,32.79639523862892,1.220305976231597,473069.1732992151,0.47,0.10191787117992669,34.70972499168091,18.663309360242373,18.663309360242373,1.2326718046663765,1.7894028142232134e-05,340.2970287557621,956424.09869669,0.048370909047679725,0.10199831928768548,6023.825044990591,1850.4906482397769,7874.315693230368
4.269999999999931,-0.008290569303653376,-0.19000571295862195,18.689624121642844,-0.003118387308779579,-0.036479277908976177,-34.73704771990557,34.70972499168091,32.780001139875836,1.220305976231597,473442.5869055859,0.47,0.10199831928768548,34.7370670143156,18.489624121642844,18.489624121642844,1.2326718046663765,1.7894028142232134e-05,340.2970287557621,957177.5062607428,0.04835897528027967,0.10207866680859878,6033.319123785264,1833.452126333163,7866.771250118427
4.274999999999931,-0.00830616607340564,-0.19018799393763489,18.515802343801553,-0.0031193539504527096,-0.036456195802584856,-34.764355568258395,34.7370670143156,32.76361523612321,1.220305976231597,473815.53362096613,0.47,0.10207866680859878,34.76437482338608,18.315802343801554,18.315802343801554,1.2326718046663765,1.7894028142232134e-05,340.2970287557621,957929.9710723734,0.04834706876029054,0.10215891378921547,6042.808784304399,1816.4002099269326,7859.208994231331
4.279999999999931,-0.008321767649143911,-0.19037015948889902,18.341844197707168,-0.003120315147654489,-0.036433110252825585,-34.791629218877,34.76437482338608,32.74723752327456,1.220305976231597,474188.0136614202,0.47,0.10215891378921547,34.791648434814135,18.14184419770717,18.14184419770717,1.2326718046663765,1.7894028142232134e-05,340.2970287557621,958681.4935703054,0.04833518941220088,0.10223906027632346,6052.294004058524,1799.3349157950734,7851.628919853597
4.284999999999931,-0.008337374003679255,-0.19055220959543637,18.167749854268344,-0.0031212709070687497,-0.03641002130747146,-34.8188686877645,34.791648434814135,32.73086799723547,1.220305976231597,474560.02724412235,0.47,0.10223906027632346,34.81888786460261,17.967749854268344,17.967749854268344,1.2326718046663765,1.7894028142232134e-05,340.2970287557621,959432.0741954962,0.04832333716077606,0.10231910631694881,6061.774760638854,1782.2562607037246,7844.031021342578
4.289999999999931,-0.008352985109856187,-0.19073414424050744,17.99351948431332,-0.0031222212353865155,-0.0363869290142163,-34.84607399100475,34.81888786460261,32.714506653913546,1.220305976231597,474931.5745873518,0.47,0.10231910631694881,34.846093128835065,17.79351948431332,17.79351948431332,1.2326718046663765,1.7894028142232134e-05,340.2970287557621,960181.713391127,0.048311511931056955,0.10239905195835487,6071.251031717231,1765.164261411137,7836.415293128368
